unique_id,code,slug,caption,type,is_actual,publ_date,start_date,end_date,version,file
9379,4027,zakon-za-priznavane-uchitelska-pravosposobnost-na-lica-pridobili-prava-na-redovni-uchiteli-v-savetskiya-sayuz,"ЗАКОН за признаване учителска правоспособност на лица, придобили права на редовни учители в Съветския съюз",4,true,1947-02-18,1947-02-21,,,laws/zakon-za-priznavane-uchitelska-pravosposobnost-na-lica-pridobili-prava-na-redovni-uchiteli-v-savetskiya-sayuz.json
9393,40277,zakon-za-ogranichavane-na-administrativnoto-regulirane-i-administrativniya-kontrol-varhu-stopanskata-deynost,"ЗАКОН за ограничаване на административното регулиране и административния контрол върху стопанската дейност",4,true,2025-07-04,2025-07-08,,,laws/zakon-za-ogranichavane-na-administrativnoto-regulirane-i-administrativniya-kontrol-varhu-stopanskata-deynost.json
9395,40279,zakon-za-pchelarstvoto,"ЗАКОН за пчеларството",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-pchelarstvoto.json
9416,40283,zakon-za-nyakoi-prava-na-licata-koito-sa-bili-prezidenti-na-republika-balgariya,"ЗАКОН за някои права на лицата, които са били президенти на Република България",4,true,2016-06-07,2016-06-11,,,laws/zakon-za-nyakoi-prava-na-licata-koito-sa-bili-prezidenti-na-republika-balgariya.json
9491,40300,zakon-za-transplantaciya-na-organi-takani-i-kletki,"ЗАКОН за трансплантация на органи, тъкани и клетки",4,true,2020-06-16,2020-06-16,,,laws/zakon-za-transplantaciya-na-organi-takani-i-kletki.json
9499,40307,zakon-za-zashtita-ot-diskriminaciya-zagl-izm-dv-br-68-ot-2006-g,"ЗАКОН за защита от дискриминация (Загл. изм. - ДВ, бр. 68 от 2006 г.)",4,true,2026-03-27,2026-03-31,,,laws/zakon-za-zashtita-ot-diskriminaciya-zagl-izm-dv-br-68-ot-2006-g.json
9524,4032,zakon-za-balgarskata-narodna-banka,"ЗАКОН за Българската народна банка",4,true,2025-08-05,2025-08-09,,,laws/zakon-za-balgarskata-narodna-banka.json
9533,40327,zakon-za-kravta-kravodaryavaneto-i-kravoprelivaneto,"ЗАКОН за кръвта, кръводаряването и кръвопреливането",4,true,2024-10-08,2024-10-08,,,laws/zakon-za-kravta-kravodaryavaneto-i-kravoprelivaneto.json
9534,40329,zakon-za-filmovata-industriya,"ЗАКОН за филмовата индустрия",4,true,2025-06-03,2026-01-01,,,laws/zakon-za-filmovata-industriya.json
9544,40332,zakon-za-energetikata,"ЗАКОН за енергетиката",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-energetikata.json
9577,4034,zakon-za-sobstvenostta,"ЗАКОН за собствеността",4,true,2022-03-04,2022-03-08,,,laws/zakon-za-sobstvenostta.json
9685,40393,zakon-za-garantiranite-vzemaniya-na-rabotnicite-i-sluzhitelite-pri-nesastoyatelnost-na-rabotodatelya,"ЗАКОН за гарантираните вземания на работниците и служителите при несъстоятелност на работодателя",4,true,2020-12-04,2021-01-01,,,laws/zakon-za-garantiranite-vzemaniya-na-rabotnicite-i-sluzhitelite-pri-nesastoyatelnost-na-rabotodatelya.json
9692,4040,zakon-za-oproshtavane-na-zadalzheniya-kam-darzhavata,"ЗАКОН за опрощаване на задължения към държавата",4,true,1964-09-15,1964-09-18,,,laws/zakon-za-oproshtavane-na-zadalzheniya-kam-darzhavata.json
9701,40409,zakon-za-advokaturata,"ЗАКОН за адвокатурата",4,true,2026-02-13,2026-02-17,,,laws/zakon-za-advokaturata.json
9704,4041,zakon-za-normativnite-aktove,"ЗАКОН за нормативните актове",4,true,2026-03-27,2026-03-31,,,laws/zakon-za-normativnite-aktove.json
9724,4042,zakon-za-grazhdanskoto-vazduhoplavane,"ЗАКОН за гражданското въздухоплаване",4,true,2026-04-01,2026-04-16,,,laws/zakon-za-grazhdanskoto-vazduhoplavane.json
9731,40426,zakon-za-zdraveto,"ЗАКОН за здравето",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-zdraveto.json
9777,40453,zakon-za-opazvane-na-obshtestveniya-red-pri-provezhdaneto-na-sportni-meropriyatiya,"ЗАКОН за опазване на обществения ред при провеждането на спортни мероприятия",4,true,2020-03-22,2020-03-22,,,laws/zakon-za-opazvane-na-obshtestveniya-red-pri-provezhdaneto-na-sportni-meropriyatiya.json
9779,40455,zakon-za-zashtita-na-lica-zastrasheni-vav-vrazka-s-nakazatelno-proizvodstvo,"ЗАКОН за защита на лица, застрашени във връзка с наказателно производство",4,true,2021-09-24,2021-09-28,,,laws/zakon-za-zashtita-na-lica-zastrasheni-vav-vrazka-s-nakazatelno-proizvodstvo.json
9782,40458,zakon-za-mediaciyata,"ЗАКОН за медиацията",4,true,2025-07-08,2025-07-12,,,laws/zakon-za-mediaciyata.json
9819,40473,zakon-za-regulirane-na-vodosnabditelnite-i-kanalizacionnite-uslugi,"ЗАКОН за регулиране на водоснабдителните и канализационните услуги",4,true,2018-09-18,2019-01-01,,,laws/zakon-za-regulirane-na-vodosnabditelnite-i-kanalizacionnite-uslugi.json
9825,40479,zakon-za-voennoinvalidite-i-voennopostradalite,"ЗАКОН за военноинвалидите и военнопострадалите",4,true,2025-11-25,2026-01-01,,,laws/zakon-za-voennoinvalidite-i-voennopostradalite.json
9827,40480,zakon-za-genetichno-modificirani-organizmi,"ЗАКОН за генетично модифицирани организми",4,true,2024-05-10,2024-05-10,,,laws/zakon-za-genetichno-modificirani-organizmi.json
9828,40481,zakon-za-politicheskite-partii,"ЗАКОН за политическите партии",4,true,2024-09-17,2024-09-21,,,laws/zakon-za-politicheskite-partii.json
9845,40492,zakon-za-obshtinskiya-dalg,"ЗАКОН за общинския дълг",4,true,2025-11-14,2026-01-01,,,laws/zakon-za-obshtinskiya-dalg.json
9846,40493,zakon-za-zadalzheniyata-kam-mezhdunarodniya-fond-za-obezshtetenie-pri-shteti-prichineni-ot-zamarsyavane-s-neft,"ЗАКОН за задълженията към Международния фонд за обезщетение при щети, причинени от замърсяване с нефт",4,true,2022-08-02,2022-08-06,,,laws/zakon-za-zadalzheniyata-kam-mezhdunarodniya-fond-za-obezshtetenie-pri-shteti-prichineni-ot-zamarsyavane-s-neft.json
9877,40502,zakon-za-registar-bulstat,"ЗАКОН за регистър БУЛСТАТ",4,true,2026-03-17,2027-01-01,,,laws/zakon-za-registar-bulstat.json
9881,40506,zakon-za-chastnite-sadebni-izpalniteli,"ЗАКОН за частните съдебни изпълнители",4,true,2020-12-18,2020-12-22,,,laws/zakon-za-chastnite-sadebni-izpalniteli.json
9896,40515,zakon-za-saslovnite-organizacii-na-medicinskite-sestri-akusherkite-i-asociiranite-medicinski-specialisti-na-lekarskite-a,"ЗАКОН за съсловните организации на медицинските сестри, акушерките и асоциираните медицински специалисти, на лекарските асистенти, на зъботехниците и на помощник-фармацевтите (Загл. изм. - ДВ, бр. 91 от 2018 г., бр. 39 от 2024 г., в сила от 1.05.2024 г.)",4,true,2024-05-01,2024-05-01,,,laws/zakon-za-saslovnite-organizacii-na-medicinskite-sestri-akusherkite-i-asociiranite-medicinski-specialisti-na-lekarskite-a.json
9897,40516,zakon-za-ekstradiciyata-i-evropeyskata-zapoved-za-arest,"ЗАКОН за екстрадицията и Европейската заповед за арест",4,true,2024-03-01,2024-03-05,,,laws/zakon-za-ekstradiciyata-i-evropeyskata-zapoved-za-arest.json
9901,4052,zakon-za-izplashtane-na-zadalzheniyata-ugovoreni-v-zlato,"ЗАКОН за изплащане на задълженията, уговорени в злато",4,true,1946-08-14,1946-08-17,,,laws/zakon-za-izplashtane-na-zadalzheniyata-ugovoreni-v-zlato.json
9924,4056,zakon-za-urezhdane-na-kolektivnite-trudovi-sporove,"ЗАКОН за уреждане на колективните трудови спорове",4,true,2015-10-13,2015-11-01,,,laws/zakon-za-urezhdane-na-kolektivnite-trudovi-sporove.json
9951,4057,zakon-za-administrativnite-narusheniya-i-nakazaniya,"ЗАКОН за административните нарушения и наказания",4,true,2026-02-13,2026-02-17,,,laws/zakon-za-administrativnite-narusheniya-i-nakazaniya.json
9968,4060,zakon-za-borba-sreshtu-protivoobshtestvenite-proyavi-na-maloletnite-i-nepalnoletnite-zagl-izm-izv-br-11-ot-1961-g,"ЗАКОН за борба срещу противообществените прояви на малолетните и непълнолетните (Загл. изм. - Изв., бр. 11 от 1961 г.)",4,true,2019-12-27,2019-12-31,,,laws/zakon-za-borba-sreshtu-protivoobshtestvenite-proyavi-na-maloletnite-i-nepalnoletnite-zagl-izm-izv-br-11-ot-1961-g.json
10071,4071,zakon-za-mestnoto-samoupravlenie-i-mestnata-administraciya,"ЗАКОН за местното самоуправление и местната администрация",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-mestnoto-samoupravlenie-i-mestnata-administraciya.json
10093,4073,zakon-za-vazstanovyavane-sobstvenostta-varhu-odarzhaveni-nedvizhimi-imoti,"ЗАКОН за възстановяване собствеността върху одържавени недвижими имоти",4,true,2024-08-20,2026-01-01,,,laws/zakon-za-vazstanovyavane-sobstvenostta-varhu-odarzhaveni-nedvizhimi-imoti.json
10149,4081,zakon-za-balgarskata-akademiya-na-naukite,"ЗАКОН за Българската академия на науките",4,true,2018-12-13,2019-01-01,,,laws/zakon-za-balgarskata-akademiya-na-naukite.json
10154,4082,zakon-za-specialnite-razuznavatelni-sredstva,"ЗАКОН за специалните разузнавателни средства",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-specialnite-razuznavatelni-sredstva.json
10314,4106,zakon-za-obyavyavane-na-sela-i-selishta-za-gradove-i-selishta-ot-gradski-tip,"ЗАКОН за обявяване на села и селища за градове и селища от градски тип",4,true,1964-09-15,1964-09-18,,,laws/zakon-za-obyavyavane-na-sela-i-selishta-za-gradove-i-selishta-ot-gradski-tip.json
10316,4108,zakon-za-amnistiya-ot-1964-g,"ЗАКОН за амнистия от 1964 г.",4,true,1964-09-08,1964-09-08,,,laws/zakon-za-amnistiya-ot-1964-g.json
10325,4110,zakon-za-nasarchavane-na-investiciite-zagl-izm-dv-br-37-ot-2004-g,"ЗАКОН за насърчаване на инвестициите (Загл. изм. - ДВ, бр. 37 от 2004 г.)",4,true,2025-11-11,2025-11-11,,,laws/zakon-za-nasarchavane-na-investiciite-zagl-izm-dv-br-37-ot-2004-g.json
10355,4112,zakon-za-obezshtetyavane-na-sobstvenici-na-odarzhaveni-imoti,"ЗАКОН за обезщетяване на собственици на одържавени имоти",4,true,2024-08-20,2026-01-01,,,laws/zakon-za-obezshtetyavane-na-sobstvenici-na-odarzhaveni-imoti.json
10386,4114,zakon-za-osobenite-zalozi,"ЗАКОН за особените залози",4,true,2024-05-10,2024-05-10,,,laws/zakon-za-osobenite-zalozi.json
10397,4116,zakon-za-notariusite-i-notarialnata-deynost-zagl-izm-dv-br-123-ot-1997-g,"ЗАКОН за нотариусите и нотариалната дейност (Загл. изм. - ДВ, бр. 123 от 1997 г.)",4,true,2023-10-06,2023-10-06,,,laws/zakon-za-notariusite-i-notarialnata-deynost-zagl-izm-dv-br-123-ot-1997-g.json
10436,4123,zakon-za-mestnite-danaci-i-taksi,"ЗАКОН за местните данъци и такси",4,true,2026-03-27,2026-01-01,,,laws/zakon-za-mestnite-danaci-i-taksi.json
10521,4134,naredba-zakon-za-amnistiya,"НАРЕДБА-ЗАКОН за амнистия",4,true,1945-07-25,1945-07-28,,,laws/naredba-zakon-za-amnistiya.json
10522,4135,talkuvatelna-naredba-zakon-na-zakonite-za-amnistii-ot-8-i-19091944-g,"ТЪЛКУВАТЕЛНА НАРЕДБА-ЗАКОН на законите за амнистии от 8 и 19.09.1944 г.",4,true,1945-02-15,1945-02-18,,,laws/talkuvatelna-naredba-zakon-na-zakonite-za-amnistii-ot-8-i-19091944-g.json
10523,4136,zakon-za-amnistiya-ot-1947-g,"ЗАКОН за амнистия от 1947 г.",4,true,1947-06-27,1947-06-30,,,laws/zakon-za-amnistiya-ot-1947-g.json
10530,4138,zakon-za-amnistiya-ot-1950-g,"ЗАКОН за амнистия от 1950 г.",4,true,1950-11-11,1950-11-14,,,laws/zakon-za-amnistiya-ot-1950-g.json
10539,4139,zakon-za-zdravoslovni-i-bezopasni-usloviya-na-trud,"ЗАКОН за здравословни и безопасни условия на труд",4,true,2024-03-29,2024-04-02,,,laws/zakon-za-zdravoslovni-i-bezopasni-usloviya-na-trud.json
10563,4141,zakon-za-mitnicite,"ЗАКОН за митниците",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-mitnicite.json
10604,4168,zakon-za-zashtitenite-teritorii,"ЗАКОН за защитените територии",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-zashtitenite-teritorii.json
10616,4177,zakon-za-urezhdane-pravata-na-kupuvachi-na-nedvizhimi-imoti-s-chastni-dogovori,"ЗАКОН за уреждане правата на купувачи на недвижими имоти с частни договори",4,true,1947-07-26,1947-07-26,,,laws/zakon-za-urezhdane-pravata-na-kupuvachi-na-nedvizhimi-imoti-s-chastni-dogovori.json
10629,4185,naredba-zakon-za-zapazvane-na-balgarskoto-podanstvo-ot-lica-napusnali-stranata-poradi-presledvane-ot-vlastta,"НАРЕДБА-ЗАКОН за запазване на българското поданство от лица, напуснали страната поради преследване от властта",4,true,1945-10-03,1945-10-06,,,laws/naredba-zakon-za-zapazvane-na-balgarskoto-podanstvo-ot-lica-napusnali-stranata-poradi-presledvane-ot-vlastta.json
10634,4187,naredba-zakon-za-pravata-na-treti-lica-pri-konfiskaciya-na-imushtestva-postanovena-ot-narodniya-sad,"НАРЕДБА-ЗАКОН за правата на трети лица при конфискация на имущества, постановена от народния съд",4,true,1945-04-30,1945-05-03,,,laws/naredba-zakon-za-pravata-na-treti-lica-pri-konfiskaciya-na-imushtestva-postanovena-ot-narodniya-sad.json
10635,4188,naredba-zakon-za-privezhdane-v-izpalnenie-na-konfiskaciite-postanoveni-ot-narodniya-sad,"НАРЕДБА-ЗАКОН за привеждане в изпълнение на конфискациите, постановени от народния съд",4,true,1945-04-30,1945-05-03,,,laws/naredba-zakon-za-privezhdane-v-izpalnenie-na-konfiskaciite-postanoveni-ot-narodniya-sad.json
10638,4189,naredba-zakon-za-sadene-ot-naroden-sad-vinovnicite-za-vavlichane-balgariya-v-svetovnata-voyna-sreshtu-sayuzenite-narodi-,"НАРЕДБА-ЗАКОН за съдене от народен съд виновниците за въвличане България в световната война срещу съюзените народи и за злодеянията, свързани с нея",4,true,1945-01-12,1945-01-15,,,laws/naredba-zakon-za-sadene-ot-naroden-sad-vinovnicite-za-vavlichane-balgariya-v-svetovnata-voyna-sreshtu-sayuzenite-narodi-.json
10647,4192,zakon-za-balgarskoto-grazhdanstvo,"ЗАКОН за българското гражданство",4,true,2025-07-29,2026-01-31,,,laws/zakon-za-balgarskoto-grazhdanstvo.json
10660,4193,zakon-za-radioto-i-televiziyata,"ЗАКОН за радиото и телевизията",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-radioto-i-televiziyata.json
10663,4195,zakon-za-veteranite-ot-voynite-na-republika-balgariya-zagl-dop-dv-br-105-ot-2016-g,"ЗАКОН за ветераните от войните на Република България (Загл. доп. - ДВ, бр. 105 от 2016 г.)",4,true,2016-12-30,2017-01-03,,,laws/zakon-za-veteranite-ot-voynite-na-republika-balgariya-zagl-dop-dv-br-105-ot-2016-g.json
10697,4197,zakon-za-chuzhdencite-v-republika-balgariya,"ЗАКОН за чужденците в Република България",4,true,2025-06-27,2025-07-01,,,laws/zakon-za-chuzhdencite-v-republika-balgariya.json
10710,4201,zakon-za-urezhdane-pravata-na-grazhdani-s-mnogogodishni-zhilishtno-spestovni-vlogove-zagl-izm-dv-br-100-ot-2008-g-v-sila,"ЗАКОН за уреждане правата на граждани с многогодишни жилищно-спестовни влогове (Загл. изм. - ДВ, бр. 100 от 2008 г., в сила от 21.11.2008 г.)",4,true,2022-03-04,2022-03-04,,,laws/zakon-za-urezhdane-pravata-na-grazhdani-s-mnogogodishni-zhilishtno-spestovni-vlogove-zagl-izm-dv-br-100-ot-2008-g-v-sila.json
10716,4203,zakon-za-otgovornostta-na-darzhavata-i-obshtinite-za-vredi-zagl-izm-dv-br-30-ot-2006-g,"ЗАКОН за отговорността на държавата и общините за вреди (Загл. изм. - ДВ, бр. 30 от 2006 г.)",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-otgovornostta-na-darzhavata-i-obshtinite-za-vredi-zagl-izm-dv-br-30-ot-2006-g.json
10833,4237,zakon-za-arbitrazha-zagl-izm-dv-br-63-ot-2025-g-v-sila-ot-1082025-g,"ЗАКОН за арбитража (Загл. изм. – ДВ, бр. 63 от 2025 г., в сила от 1.08.2025 г.)",4,true,2025-10-17,2025-10-21,,,laws/zakon-za-arbitrazha-zagl-izm-dv-br-63-ot-2025-g-v-sila-ot-1082025-g.json
10920,4248,zakon-za-patentite-i-registraciyata-na-poleznite-modeli-zagl-izm-dv-br-64-ot-2006-g,"ЗАКОН за патентите и регистрацията на полезните модели (Загл. изм. - ДВ, бр. 64 от 2006 г.)",4,true,2026-03-06,2026-03-06,,,laws/zakon-za-patentite-i-registraciyata-na-poleznite-modeli-zagl-izm-dv-br-64-ot-2006-g.json
10925,4250,zakon-za-politicheska-i-grazhdanska-reabilitaciya-na-represirani-lica,"ЗАКОН за политическа и гражданска реабилитация на репресирани лица",4,true,2023-01-25,2023-01-29,,,laws/zakon-za-politicheska-i-grazhdanska-reabilitaciya-na-represirani-lica.json
10978,4264,zakon-za-sabraniyata-mitingite-i-manifestaciite,"ЗАКОН за събранията, митингите и манифестациите",4,true,2019-07-02,2019-07-06,,,laws/zakon-za-sabraniyata-mitingite-i-manifestaciite.json
10997,4270,zakon-za-urezhdane-pravata-na-licata-koito-sa-zaeli-ili-poluchili-darzhavni-dvorni-mesta,"ЗАКОН за уреждане правата на лицата, които са заели или получили държавни дворни места",4,true,1956-11-09,1956-11-12,,,laws/zakon-za-urezhdane-pravata-na-licata-koito-sa-zaeli-ili-poluchili-darzhavni-dvorni-mesta.json
11019,4276,zakon-za-kontrol-varhu-narkotichnite-veshtestva-i-prekursorite,"ЗАКОН за контрол върху наркотичните вещества и прекурсорите",4,true,2024-05-10,2024-05-10,,,laws/zakon-za-kontrol-varhu-narkotichnite-veshtestva-i-prekursorite.json
11037,4286,zakon-za-zakrila-i-razvitie-na-kulturata,"ЗАКОН за закрила и развитие на културата",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-zakrila-i-razvitie-na-kulturata.json
11071,4293,zakon-za-statistikata,"ЗАКОН за статистиката",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-statistikata.json
11100,4320,zakon-za-denominaciya-na-leva,"ЗАКОН за деноминация на лева",4,true,2024-08-20,2026-01-01,,,laws/zakon-za-denominaciya-na-leva.json
11110,4321,zakon-za-dvizhenieto-po-patishtata,"ЗАКОН за движението по пътищата",4,true,2026-02-27,2026-03-03,,,laws/zakon-za-dvizhenieto-po-patishtata.json
11116,4322,zakon-za-podzemnite-bogatstva,"ЗАКОН за подземните богатства",4,true,2025-11-07,2026-02-09,,,laws/zakon-za-podzemnite-bogatstva.json
11141,4329,zakon-za-lechebnite-zavedeniya,"ЗАКОН за лечебните заведения",4,true,2025-09-09,2025-09-13,,,laws/zakon-za-lechebnite-zavedeniya.json
11162,4336,zakon-za-promishleniya-dizayn,"ЗАКОН за промишления дизайн",4,true,2026-03-06,2026-03-06,,,laws/zakon-za-promishleniya-dizayn.json
11163,4337,zakon-za-topologiyata-na-integralnite-shemi,"ЗАКОН за топологията на интегралните схеми",4,true,2026-03-06,2026-03-06,,,laws/zakon-za-topologiyata-na-integralnite-shemi.json
11169,4339,zakon-za-avtomobilnite-prevozi,"ЗАКОН за автомобилните превози",4,true,2026-04-01,2026-04-16,,,laws/zakon-za-avtomobilnite-prevozi.json
11180,4345,valuten-zakon,"ВАЛУТЕН ЗАКОН",4,true,2025-06-17,2025-06-17,,,laws/valuten-zakon.json
11186,4346,zakon-za-malkite-i-srednite-predpriyatiya,"ЗАКОН за малките и средните предприятия",4,true,2025-05-27,2025-05-27,,,laws/zakon-za-malkite-i-srednite-predpriyatiya.json
11198,4349,zakon-za-tehnicheskite-iziskvaniya-kam-produktite,"ЗАКОН за техническите изисквания към продуктите",4,true,2026-02-03,2026-02-03,,,laws/zakon-za-tehnicheskite-iziskvaniya-kam-produktite.json
11221,4370,zakon-za-selskostopanskata-akademiya-zagl-izm-dv-br-43-ot-2008-g,"ЗАКОН за Селскостопанската академия (Загл. изм. - ДВ, бр. 43 от 2008 г.)",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-selskostopanskata-akademiya-zagl-izm-dv-br-43-ot-2008-g.json
11225,4371,zakon-za-kooperaciite,"ЗАКОН за кооперациите",4,true,2018-05-22,2018-05-22,,,laws/zakon-za-kooperaciite.json
11243,4378,zakon-za-publichnoto-predlagane-na-cenni-knizha,"ЗАКОН за публичното предлагане на ценни книжа",4,true,2026-03-10,2026-03-14,,,laws/zakon-za-publichnoto-predlagane-na-cenni-knizha.json
11276,4401,zakon-za-konstitucionen-sad,"ЗАКОН за Конституционен съд",4,true,2014-03-05,2014-03-05,,,laws/zakon-za-konstitucionen-sad.json
11290,4406,zakon-za-tyutyuna-tyutyunevite-i-svarzanite-s-tyah-izdeliya-zagl-izm-dv-br-28-ot-2016-g-v-sila-ot-8042016-g,"ЗАКОН за тютюна, тютюневите и свързаните с тях изделия (Загл. изм. – ДВ, бр. 28 от 2016 г., в сила от 8.04.2016 г.)",4,true,2026-02-03,2026-02-03,,,laws/zakon-za-tyutyuna-tyutyunevite-i-svarzanite-s-tyah-izdeliya-zagl-izm-dv-br-28-ot-2016-g-v-sila-ot-8042016-g.json
11303,4407,zakon-za-urezhdane-na-neobsluzhvanite-krediti-dogovoreni-do-31-dekemvri-1990-g,"ЗАКОН за уреждане на необслужваните кредити, договорени до 31 декември 1990 г.",4,true,2019-10-08,2019-10-12,,,laws/zakon-za-urezhdane-na-neobsluzhvanite-krediti-dogovoreni-do-31-dekemvri-1990-g.json
11304,4408,zakon-za-konsultativen-savet-za-nacionalna-sigurnost,"ЗАКОН за Консултативен съвет за национална сигурност",4,true,2015-08-11,2015-11-01,,,laws/zakon-za-konsultativen-savet-za-nacionalna-sigurnost.json
11412,4477,zakon-za-administrativno-teritorialnoto-ustroystvo-na-republika-balgariya,"ЗАКОН за административно-териториалното устройство на Република България",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-administrativno-teritorialnoto-ustroystvo-na-republika-balgariya.json
11430,4479,zakon-za-teritorialnoto-delenie-na-stolichnata-obshtina-i-golemite-gradove,"ЗАКОН за териториалното деление на столичната община и големите градове",4,true,2018-04-10,2018-04-14,,,laws/zakon-za-teritorialnoto-delenie-na-stolichnata-obshtina-i-golemite-gradove.json
11439,4482,zakon-za-balgarskiya-cherven-krast,"ЗАКОН за Българския Червен кръст",4,true,2020-07-07,2020-07-11,,,laws/zakon-za-balgarskiya-cherven-krast.json
11449,4484,zakon-za-darzhaven-vestnik,"ЗАКОН за ""Държавен вестник""",4,true,2023-12-30,2024-01-01,,,laws/zakon-za-darzhaven-vestnik.json
11492,4489,zakon-za-vissheto-obrazovanie,"ЗАКОН за висшето образование",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-vissheto-obrazovanie.json
11572,4497,zakon-za-opazvane-na-zemedelskite-zemi,"ЗАКОН за опазване на земеделските земи",4,true,2025-11-07,2026-02-09,,,laws/zakon-za-opazvane-na-zemedelskite-zemi.json
11591,4498,zakon-za-darzhavnata-sobstvenost,"ЗАКОН за държавната собственост",4,true,2025-09-09,2025-09-13,,,laws/zakon-za-darzhavnata-sobstvenost.json
11607,4499,zakon-za-obshtinskata-sobstvenost,"ЗАКОН за общинската собственост",4,true,2021-02-26,2021-03-02,,,laws/zakon-za-obshtinskata-sobstvenost.json
11615,4500,zakon-za-chistotata-na-atmosferniya-vazduh,"ЗАКОН за чистотата на атмосферния въздух",4,true,2025-09-23,2025-09-23,,,laws/zakon-za-chistotata-na-atmosferniya-vazduh.json
11649,4508,zakon-za-arendata-v-zemedelieto,"ЗАКОН за арендата в земеделието",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-arendata-v-zemedelieto.json
11655,4509,zakon-za-zakrila-na-novite-sortove-rasteniya-i-porodi-zhivotni,"ЗАКОН за закрила на новите сортове растения и породи животни",4,true,2026-03-06,2026-03-06,,,laws/zakon-za-zakrila-na-novite-sortove-rasteniya-i-porodi-zhivotni.json
11677,4511,zakon-za-narodnite-chitalishta,"ЗАКОН за народните читалища",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-narodnite-chitalishta.json
11684,4512,zakon-za-stokovite-borsi-i-tarzhishtata,"ЗАКОН за стоковите борси и тържищата",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-stokovite-borsi-i-tarzhishtata.json
11692,4517,zakon-za-nacionalniya-daritelski-fond-13-veka-balgariya,"ЗАКОН за Националния дарителски фонд ""13 века България""",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-nacionalniya-daritelski-fond-13-veka-balgariya.json
11714,4536,zakon-za-elektronniya-dokument-i-elektronnite-udostoveritelni-uslugi-zagl-izm-dv-br-85-ot-2017-g,"ЗАКОН за електронния документ и електронните удостоверителни услуги (Загл. изм. - ДВ, бр. 85 от 2017 г.)",4,true,2019-07-23,2020-10-01,,,laws/zakon-za-elektronniya-dokument-i-elektronnite-udostoveritelni-uslugi-zagl-izm-dv-br-85-ot-2017-g.json
11716,4537,zakon-za-sdruzheniya-za-napoyavane,"ЗАКОН за сдружения за напояване",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-sdruzheniya-za-napoyavane.json
11728,4545,zakon-za-ikonomicheski-i-socialen-savet,"ЗАКОН за Икономически и социален съвет",4,true,2024-05-10,2024-05-10,,,laws/zakon-za-ikonomicheski-i-socialen-savet.json
11735,4552,zakon-za-ribarstvoto-i-akvakulturite,"ЗАКОН за рибарството и аквакултурите",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-ribarstvoto-i-akvakulturite.json
11743,4558,zakon-za-zanayatite,"ЗАКОН за занаятите",4,true,2025-08-01,2025-08-01,,,laws/zakon-za-zanayatite.json
11854,4646,zakon-za-vazstanovyavane-na-sobstvenostta-varhu-gorite-i-zemite-ot-gorskiya-fond,"ЗАКОН за възстановяване на собствеността върху горите и земите от горския фонд",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-vazstanovyavane-na-sobstvenostta-varhu-gorite-i-zemite-ot-gorskiya-fond.json
11873,4651,zakon-za-darzhavniya-pechat-i-nacionalnoto-zname-na-republika-balgariya,"ЗАКОН за държавния печат и националното знаме на Република България",4,true,2018-12-29,2019-01-01,,,laws/zakon-za-darzhavniya-pechat-i-nacionalnoto-zname-na-republika-balgariya.json
11898,4658,zakon-za-socialno-podpomagane,"ЗАКОН за социално подпомагане",4,true,2026-03-27,2026-03-27,,,laws/zakon-za-socialno-podpomagane.json
11914,4661,zakon-za-podpomagane-na-zemedelskite-proizvoditeli,"ЗАКОН за подпомагане на земеделските производители",4,true,2026-03-06,2026-03-10,,,laws/zakon-za-podpomagane-na-zemedelskite-proizvoditeli.json
11920,4665,zakon-za-eksportnoto-zastrahovane,"ЗАКОН за експортното застраховане",4,true,2024-05-10,2024-05-10,,,laws/zakon-za-eksportnoto-zastrahovane.json
11950,4667,zakon-za-zdravnoto-osiguryavane,"ЗАКОН за здравното осигуряване",4,true,2026-02-10,2026-02-14,,,laws/zakon-za-zdravnoto-osiguryavane.json
11959,4672,zakon-za-registraciya-i-kontrol-na-zemedelskata-i-gorskata-tehnika,"ЗАКОН за регистрация и контрол на земеделската и горската техника",4,true,2023-12-08,2023-12-12,,,laws/zakon-za-registraciya-i-kontrol-na-zemedelskata-i-gorskata-tehnika.json
